# Topogram Sample
id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,start,end,time,date,source,target,edgeLabel,edgeColor,edgeWeight,relationship,enlightement,emoji,extra
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-cn,country-it,HS-8528 Displays 2025,#3f51b5,1068,HS-8528 Displays 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-cn,country-es,HS-8507 Batteries 2018,#3f51b5,352,HS-8507 Batteries 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-cn,country-es,HS-8507 Batteries 2019,#3f51b5,220,HS-8507 Batteries 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-cn,country-es,HS-8507 Batteries 2020,#3f51b5,592,HS-8507 Batteries 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-cn,country-es,HS-8507 Batteries 2021,#3f51b5,523,HS-8507 Batteries 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-cn,country-es,HS-8507 Batteries 2022,#3f51b5,1026,HS-8507 Batteries 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-cn,country-es,HS-8507 Batteries 2023,#3f51b5,1162,HS-8507 Batteries 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-cn,country-es,HS-8507 Batteries 2024,#3f51b5,837,HS-8507 Batteries 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-cn,country-es,HS-8507 Batteries 2025,#3f51b5,1024,HS-8507 Batteries 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-cn,country-es,HS-8517 Smartphones 2018,#3f51b5,1890,HS-8517 Smartphones 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-cn,country-es,HS-8517 Smartphones 2019,#3f51b5,1950,HS-8517 Smartphones 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-cn,country-es,HS-8517 Smartphones 2020,#3f51b5,858,HS-8517 Smartphones 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-cn,country-es,HS-8517 Smartphones 2021,#3f51b5,1908,HS-8517 Smartphones 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-cn,country-es,HS-8517 Smartphones 2022,#3f51b5,2118,HS-8517 Smartphones 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-cn,country-es,HS-8517 Smartphones 2023,#3f51b5,1684,HS-8517 Smartphones 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-cn,country-es,HS-8517 Smartphones 2024,#3f51b5,942,HS-8517 Smartphones 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-cn,country-es,HS-8517 Smartphones 2025,#3f51b5,1182,HS-8517 Smartphones 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-cn,country-es,HS-8542 Integrated Circuits 2018,#3f51b5,3591,HS-8542 Integrated Circuits 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-cn,country-es,HS-8542 Integrated Circuits 2019,#3f51b5,891,HS-8542 Integrated Circuits 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-cn,country-es,HS-8542 Integrated Circuits 2020,#3f51b5,1983,HS-8542 Integrated Circuits 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-cn,country-es,HS-8542 Integrated Circuits 2021,#3f51b5,3309,HS-8542 Integrated Circuits 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-cn,country-es,HS-8542 Integrated Circuits 2022,#3f51b5,2880,HS-8542 Integrated Circuits 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-cn,country-es,HS-8542 Integrated Circuits 2023,#3f51b5,3258,HS-8542 Integrated Circuits 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-cn,country-es,HS-8542 Integrated Circuits 2024,#3f51b5,1785,HS-8542 Integrated Circuits 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-cn,country-es,HS-8542 Integrated Circuits 2025,#3f51b5,2949,HS-8542 Integrated Circuits 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-cn,country-es,HS-8528 Displays 2018,#3f51b5,4024,HS-8528 Displays 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-cn,country-es,HS-8528 Displays 2019,#3f51b5,1860,HS-8528 Displays 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-cn,country-es,HS-8528 Displays 2020,#3f51b5,3104,HS-8528 Displays 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-cn,country-es,HS-8528 Displays 2021,#3f51b5,2432,HS-8528 Displays 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-cn,country-es,HS-8528 Displays 2022,#3f51b5,4204,HS-8528 Displays 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-cn,country-es,HS-8528 Displays 2023,#3f51b5,980,HS-8528 Displays 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-cn,country-es,HS-8528 Displays 2024,#3f51b5,3868,HS-8528 Displays 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-cn,country-es,HS-8528 Displays 2025,#3f51b5,2844,HS-8528 Displays 2025,arrow,,
